video_id,留言者,留言,留言時間,clean_content,label
n3pLlUDCLEk,asdads,舔共仔全部都給我舔起來   RMB真香,1 天前,舔共仔全部都給我舔起來   RMB真香,0.0
n3pLlUDCLEk,惡靈古堡,終於再次來到我們苗栗!而且沒有最討厭的和娘炮類藝人!終於可以難得不快轉看完玩很大了,3 天前 (已編輯),終於再次來到我們苗栗 而且沒有最討厭的和娘炮類藝人 終於可以難得不快轉看完玩很大了,1.0
n3pLlUDCLEk,許惇皓,綠茶跟韓國瑜有得比,3 天前,綠茶跟韓國瑜有得比,0.0
n3pLlUDCLEk,ege man,@88 556 不知道代表你純潔，繼續保持,12 小時前,88 556 不知道代表你純潔 繼續保持,1.0
n3pLlUDCLEk,綜藝玩很大 Mr.Player,有猜到幾句呢？,3 天前,有猜到幾句呢,0.5
n3pLlUDCLEk,JASON. BORN,元元心情整個大不好,3 天前,元元心情整個大不好,0.5
n3pLlUDCLEk,Calvin Chen,綠茶講臺語 簡直是 收視高潮,3 天前,綠茶講臺語 簡直是 收視高潮,1.0
n3pLlUDCLEk,劉紹華,字幕君陣亡中,3 天前,字幕君陣亡中,0.0
n3pLlUDCLEk,綜藝玩很大 Mr.Player,難道是練瑜伽有差??,3 天前,難道是練瑜伽有差,0.5
n3pLlUDCLEk,李芷芹,她很常上綜藝大集合,3 天前,她很常上綜藝大集合,0.5
n3pLlUDCLEk,Chee Yew Koay,+1 第一眼看到就有這種感覺,3 天前,1 第一眼看到就有這種感覺,0.5
n3pLlUDCLEk,大盤振舞,又汝漂亮得很親和，很耐看。綠茶戰力的確不高，但有笑點，而且是個好人....,2 天前,又汝漂亮得很親和 很耐看 綠茶戰力的確不高 但有笑點 而且是個好人,1.0
n3pLlUDCLEk,yoyo yoyo,weaxz asdq     看姓名就知道了 Lau 根本不是臺灣的拼法 是粵語劉的拼法,1 天前,weaxz asdq     看姓名就知道了 Lau 根本不是臺灣的拼法 是粵語劉的拼法,0.5
n3pLlUDCLEk,broommisshead,第一關 馬國賢的題目 沒一個我猜得出來也太難他猜得出算厲害,3 天前,第一關 馬國賢的題目 沒一個我猜得出來也太難他猜得出算厲害,1.0
n3pLlUDCLEk,lf250478,又汝有捷翎的影子,2 天前,又汝有捷翎的影子,0.5
n3pLlUDCLEk,吳佳諺,為什麼要發馬國賢？,3 天前,為什麼要發馬國賢,0.5
n3pLlUDCLEk,貓咪曬月亮,最不喜歡看的就是馬國賢跟綠茶!,3 天前,最不喜歡看的就是馬國賢跟綠茶,0.0
n3pLlUDCLEk,Cheng Yuan,最後也犧牲太大了,3 天前,最後也犧牲太大了,0.0
n3pLlUDCLEk,Tod Manson,看到馬國賢這爛咖。愛Hellokitty 的，50歲沒女人愛的轉臺王。已經不想看了，有他的就快轉，這集好快看完啊,3 天前,看到馬國賢這爛咖 愛Hellokitty 的 50歲沒女人愛的轉臺王 已經不想看了 有他的就快轉 這集好快看完啊,0.0
n3pLlUDCLEk,委鬼,@李芷芹 講錯了不是艱難是艱辛,2 天前,李芷芹 講錯了不是艱難是艱辛,0.5
n3pLlUDCLEk,E Ron,"又汝表現很棒又美,玩很大可以多多找她來~多找一些不同來賓上節目吧!!",3 天前,又汝表現很棒又美 玩很大可以多多找她來 多找一些不同來賓上節目吧,1.0
n3pLlUDCLEk,謝家熙,1:08:53 哈哈哈哈??秒懂,3 天前,1 08 53 哈哈哈哈 秒懂,1.0
n3pLlUDCLEk,Kevin Yang,還有張家瑋????,1 天前,還有張家瑋,0.5
n3pLlUDCLEk,siubo wai,元元每次到任何節目玩要猜謎的環節都是那麼弱，看來她應該去進修一下,3 天前,元元每次到任何節目玩要猜謎的環節都是那麼弱 看來她應該去進修一下,0.0
n3pLlUDCLEk,賀存敏,@rodhongbingliu 蘇慧倫50歲了不是看起來更年輕,3 天前,rodhongbingliu 蘇慧倫50歲了不是看起來更年輕,1.0
n3pLlUDCLEk,我只想和妳在一起,有元元在為什麼沒有泳衣~太可惜了,3 天前,有元元在為什麼沒有泳衣 太可惜了,0.5
n3pLlUDCLEk,Mi ke,又汝，很棒，漂亮，有戰力，不做作.,10 小時前,又汝 很棒 漂亮 有戰力 不做作,1.0
n3pLlUDCLEk,黑齊,7:05這個配樂戳到我的笑點??????????,3 天前 (已編輯),7 05這個配樂戳到我的笑點,1.0
n3pLlUDCLEk,Duke,敲敲鑼~,3 天前,敲敲鑼,0.5
n3pLlUDCLEk,andy lee,綠茶變瘦了,2 天前,綠茶變瘦了,0.5
n3pLlUDCLEk,陳柏孜,綠茶玩很大雪地脫褲子那集就快笑死了,3 天前,綠茶玩很大雪地脫褲子那集就快笑死了,1.0
n3pLlUDCLEk,遊成祥,元也是客家人 我也是????,2 天前,元也是客家人 我也是,0.5
n3pLlUDCLEk,eric13579100,真的很像每,3 天前,真的很像每,0.5
n3pLlUDCLEk,吳俊廷,本來就不醜呀  又出道很早,2 天前,本來就不醜呀  又出道很早,0.5
n3pLlUDCLEk,H Melon,@李芷芹 是喔 有機會看一下,2 天前,李芷芹 是喔 有機會看一下,0.5
n3pLlUDCLEk,Betty,又汝本人超美的，很抱歉沒幫你們黃對拿到分數，其實我有看到黑隊吃蛋捲 太突然腦筋一片空白,2 天前,又汝本人超美的 很抱歉沒幫你們黃對拿到分數 其實我有看到黑隊吃蛋捲 太突然腦筋一片空白,0.5
n3pLlUDCLEk,火暴,各位，綠茶又再贏玩很大，一句話不說，就給他滾出演藝圈,3 天前,各位 綠茶又再贏玩很大 一句話不說 就給他滾出演藝圈,0.0
n3pLlUDCLEk,Mike Chen,有錢又有閒 就可以了！,1 天前,有錢又有閒 就可以了,0.5
n3pLlUDCLEk,陳薇薇,大時代的前夫妻,2 天前,大時代的前夫妻,0.5
n3pLlUDCLEk,9527 savage,薑母鴨頭 真好笑~薑母海灘,3 天前,薑母鴨頭 真好笑 薑母海灘,1.0
n3pLlUDCLEk,cj96c04,元元表現很棒by Pony0106,2 天前,元元表現很棒by Pony0106,1.0
n3pLlUDCLEk,綜藝玩很大 Mr.Player,茶茶的幽默你懂~~,3 天前,茶茶的幽默你懂,1.0
n3pLlUDCLEk,5分熟菲力〥,憲哥表示：你是在哈囉嗎?      (((第24屆金曲獎憲哥唱歌真好聽,3 天前,憲哥表示 你是在哈囉嗎          第24屆金曲獎憲哥唱歌真好聽,1.0
n3pLlUDCLEk,shuttler,何保養的好好，感覺都沒什麼變,3 天前,何保養的好好 感覺都沒什麼變,1.0
n3pLlUDCLEk,安安,又汝跟junior以前合作拍過八點檔!好喜歡他們??,3 天前,又汝跟junior以前合作拍過八點檔 好喜歡他們,1.0
n3pLlUDCLEk,李芷芹,@林小香 是效果啊！看她上別的節目的表現就知道了啊！跟飢餓遊戲差很多，在飢餓遊戲她就是個奧砲，協志現在有女朋友才懶得理她，所以她就跑去煩仁甫，仁甫也不太想理她。,3 天前,林小香 是效果啊 看她上別的節目的表現就知道了啊 跟飢餓遊戲差很多 在飢餓遊戲她就是個奧砲 協志現在有女朋友才懶得理她 所以她就跑去煩仁甫 仁甫也不太想理她,0.0
n3pLlUDCLEk,譚煒龍,綠茶式臺語棒,3 天前,綠茶式臺語棒,0.0
n3pLlUDCLEk,Wiskytoh2517 Toh 2517,沒有kid在，整個都熱不起來,2 天前,沒有kid在 整個都熱不起來,0.0
n3pLlUDCLEk,YA凱文,這集真的是滿滿笑點   合體的他們  讓我們大家有回到年輕時看到丸子的畫面長大了  難得可貴的情誼很重要......而且何妤玟 戰力變好強  哈哈  跟綠茶有出乎意料的默契   笑翻感謝玩很大 總是讓很多不可能出現的來賓或組合變可能只是綜藝節目 希望大家看看笑笑  娛樂就好其他的別再牽扯進來這些藝人們  也是辛苦的經營  娛樂大家繼續支持玩很大！！   希望節目可以持續長久 持續進化改變！,3 天前 (已編輯),這集真的是滿滿笑點   合體的他們  讓我們大家有回到年輕時看到丸子的畫面長大了  難得可貴的情誼很重要      而且何妤玟 戰力變好強  哈哈  跟綠茶有出乎意料的默契   笑翻感謝玩很大 總是讓很多不可能出現的來賓或組合變可能只是綜藝節目 希望大家看看笑笑  娛樂就好其他的別再牽扯進來這些藝人們  也是辛苦的經營  娛樂大家繼續支持玩很大     希望節目可以持續長久 持續進化改變,1.0
n3pLlUDCLEk,暐暐,片頭是甚麼音樂呀?!,1 天前,片頭是甚麼音樂呀,0.5
n3pLlUDCLEk,Brian Tseng,@委鬼 好啦很氣很氣，你自己先看一下高血壓好了我怕你中風,1 天前,委鬼 好啦很氣很氣 你自己先看一下高血壓好了我怕你中風,0.5
n3pLlUDCLEk,Chia-Yu Kuo,希望紅隊不要再出奧步害何媽輸廈門跟鱷魚島兩次真的太多缺點了人家願意再來上賽制遊戲就要搞好點等下害人家輸了又被網友罵你們就知道責任在誰身上了,3 天前,希望紅隊不要再出奧步害何媽輸廈門跟鱷魚島兩次真的太多缺點了人家願意再來上賽制遊戲就要搞好點等下害人家輸了又被網友罵你們就知道責任在誰身上了,0.0
n3pLlUDCLEk,Andy Au,因早就不玩很大了。憲哥當關主後己不再好看，kid 跟本當不了隊長，輸就明顯黑?，除了體力，甚麼也沒有。到他  大頭症越來越利害我乾脆停了不再看，到他當兵，我才再回來。但發現關卡已不再玩很大，關卡已越來越棚內，那不如看大熱門？,3 天前,因早就不玩很大了 憲哥當關主後己不再好看 kid 跟本當不了隊長 輸就明顯黑? 除了體力 甚麼也沒有 到他  大頭症越來越利害我乾脆停了不再看 到他當兵 我才再回來 但發現關卡已不再玩很大 關卡已越來越棚內 那不如看大熱門,0.0
n3pLlUDCLEk,廖士賢,不好意思這集不喜藝人太多沒看,3 天前,不好意思這集不喜藝人太多沒看,0.0
n3pLlUDCLEk,Elviston John Lennon-McCartney,1:26:46 又再勾引李志開了,3 天前,1 26 46 又再勾引李志開了,0.0
n3pLlUDCLEk,Andy Au,也喜歡她上飢餓，與3帥互動好好笑。棚內的也好好笑，敢講，不怕被嗆反應也快,3 天前,也喜歡她上飢餓 與3帥互動好好笑 棚內的也好好笑 敢講 不怕被嗆反應也快,1.0
n3pLlUDCLEk,kurapika0613,黃隊第三關蠻弱的要問也是要問有做功課的路人很有名的食物就那幾個只是要看分數高低問的那組路人他們也說不知道了還直接問要吃什麼,3 天前,黃隊第三關蠻弱的要問也是要問有做功課的路人很有名的食物就那幾個只是要看分數高低問的那組路人他們也說不知道了還直接問要吃什麼,0.5
n3pLlUDCLEk,rong Pei,1:10:17這是什麼歌,2 天前,1 10 17這是什麼歌,0.5
n3pLlUDCLEk,佑,32:40 字幕呢 笑死,3 天前,32 40 字幕呢 笑死,1.0
n3pLlUDCLEk,家裏奈,又汝很厲害欸可以多發????,3 天前,又汝很厲害欸可以多發,1.0
n3pLlUDCLEk,Elviston John Lennon-McCartney,大方脫衣服露出纖細蠻腰的她身材真的好正,2 天前,大方脫衣服露出纖細蠻腰的她身材真的好正,1.0
n3pLlUDCLEk,Yu Ho,笑死~~本集出預料的爆笑 :D,3 天前,笑死  本集出預料的爆笑  D,1.0
n3pLlUDCLEk,張紜毓af053273,不要看演員都不會玩的.....說真的很痛苦而且她們也有偶包請偶包不如請效果王,3 天前 (已編輯),不要看演員都不會玩的     說真的很痛苦而且她們也有偶包請偶包不如請效果王,0.0
n3pLlUDCLEk,步懷殤,怎麼覺得何妤玟都沒老到 看起來還是很水嫩,3 天前,怎麼覺得何妤玟都沒老到 看起來還是很水嫩,1.0
n3pLlUDCLEk,明石,蠻意外連小鬼也參與作弊，贏了比賽沒了榮譽值得嗎？馬國賢就我感覺的話看完他這集的表現真的覺得他不是當隊長的料??至於綠茶未免也太有自信…每次黑隊順利贏下，看你那得意的笑臉真的越看越賭爛，永遠只會想到要佩服自己，你真的該感謝某位只會擺臭臉這集戰力幾乎和你一樣甚至有時比你更差的那位讓你終於在第四關幫上了忙，明明半斤八兩還敢貶低別人,3 天前 (已編輯),蠻意外連小鬼也參與作弊 贏了比賽沒了榮譽值得嗎 馬國賢就我感覺的話看完他這集的表現真的覺得他不是當隊長的料 至於綠茶未免也太有自信 每次黑隊順利贏下 看你那得意的笑臉真的越看越賭爛 永遠只會想到要佩服自己 你真的該感謝某位只會擺臭臉這集戰力幾乎和你一樣甚至有時比你更差的那位讓你終於在第四關幫上了忙 明明半斤八兩還敢貶低別人,0.0
n3pLlUDCLEk,李芷芹,@Andy Au 為什麼會一直請何大媽因為她有主持人罩，所以她才會玩遊戲不認真反正表現不好，主持人還是會請她上節目。,3 天前,Andy Au 為什麼會一直請何大媽因為她有主持人罩 所以她才會玩遊戲不認真反正表現不好 主持人還是會請她上節目,0.0
n3pLlUDCLEk,林小香,小鬼犧牲很大 ????,3 天前,小鬼犧牲很大,1.0
n3pLlUDCLEk,李昕盈,38:40 國賢哥：吃了會咕咕 是三杯雞？！ 被這句話戳中笑點??????,3 天前,38 40 國賢哥 吃了會咕咕 是三杯雞   被這句話戳中笑點,1.0
n3pLlUDCLEk,葉雅雯,那就不要看啊??,3 天前,那就不要看啊,0.0
n3pLlUDCLEk,張紜毓af053273,想看狼人殺上節目來個狼大殺,3 天前,想看狼人殺上節目來個狼大殺,0.5
n3pLlUDCLEk,我瘋子,只剩下大陸人在看的節目,2 天前,只剩下大陸人在看的節目,0.0
n3pLlUDCLEk,肥宅真D爽,李又汝要常來喔,2 天前,李又汝要常來喔,0.5
n3pLlUDCLEk,肥宅真D爽,為啥我也跟著喘不過氣,2 天前,為啥我也跟著喘不過氣,0.5
n3pLlUDCLEk,蔡靜如,我覺得何妤玟很漂亮～也很自然,3 天前,我覺得何妤玟很漂亮 也很自然,1.0
n3pLlUDCLEk,man Ro,這是鄉土劇對抗賽的節奏嗎？,2 天前,這是鄉土劇對抗賽的節奏嗎,0.5
n3pLlUDCLEk,林信玄,總覺得這集馬國賢帶三個女生像是阿公帶孫女出來玩,2 天前,總覺得這集馬國賢帶三個女生像是阿公帶孫女出來玩,0.5
n3pLlUDCLEk,Mai Mai,綠茶的臺語 讓人猜到快抓狂????????,1 天前,綠茶的臺語 讓人猜到快抓狂,0.0
n3pLlUDCLEk,B.X Chen,廢茶還在啊？垃圾棒次,2 天前,廢茶還在啊 垃圾棒次,0.0
n3pLlUDCLEk,綜藝玩很大 Mr.Player,前面是坡了啦～沒地方放大字報,3 天前,前面是坡了啦 沒地方放大字報,0.5
n3pLlUDCLEk,Magic世界,陳吱吱 又汝好厲害,19 小時前,陳吱吱 又汝好厲害,1.0
n3pLlUDCLEk,黃小哥,哭阿  又如又沒有露,3 天前,哭阿  又如又沒有露,0.0
n3pLlUDCLEk,李芷芹,@Andy Au 她每次上飢餓遊戲只是跟主持人互動早就看膩了，人家主持人很明顯懶得理她。,3 天前,Andy Au 她每次上飢餓遊戲只是跟主持人互動早就看膩了 人家主持人很明顯懶得理她,0.0
n3pLlUDCLEk,co co,又汝很棒....第一次認識她    給個讚.,3 天前,又汝很棒    第一次認識她    給個讚,1.0
n3pLlUDCLEk,呂阿倫,大家不覺得元元整集 臉都很不屑馬國賢嗎？！ 整個超明顯的！超明顯不想配在黃隊其他女隊員還會笑笑的,3 天前,大家不覺得元元整集 臉都很不屑馬國賢嗎   整個超明顯的 超明顯不想配在黃隊其他女隊員還會笑笑的,0.0
n3pLlUDCLEk,依媚兒,又汝真的豁出去了...掀上衣那瞬間 我老公眼睛一亮重複得看,3 天前 (已編輯),又汝真的豁出去了   掀上衣那瞬間 我老公眼睛一亮重複得看,1.0
n3pLlUDCLEk,蘇家豪,想看Junior 胸前那個鏡頭的角度,18 小時前,想看Junior 胸前那個鏡頭的角度,0.5
n3pLlUDCLEk,賀存敏,寧願他們上這個節目也不要他們上飢餓遊戲,3 天前,寧願他們上這個節目也不要他們上飢餓遊戲,0.0
n3pLlUDCLEk,餘小旻,腳很細的媽,2 天前,腳很細的媽,0.5
n3pLlUDCLEk,Jack Yap,何妤玟一整個就是美少女啊，哇靠太誇張了,2 天前,何妤玟一整個就是美少女啊 哇靠太誇張了,1.0
n3pLlUDCLEk,Land Three,喜歡看妤玟答題；真的很厲害，有時真的瞬殺,2 天前,喜歡看妤玟答題 真的很厲害 有時真的瞬殺,1.0
n3pLlUDCLEk,Andy Au,最好看是憲哥未當關主時，後期已不好看了,3 天前,最好看是憲哥未當關主時 後期已不好看了,0.0
n3pLlUDCLEk,OuO Messiah,說實話看綠茶看得好膩，素質有夠低下,3 天前,說實話看綠茶看得好膩 素質有夠低下,0.0
n3pLlUDCLEk,謝明輝,佑汝美美的玩遊戲也很拼哦丸子合體果然不凡希望黃對逆轉勝鬼哥有綠茶在想贏有點難,3 天前,佑汝美美的玩遊戲也很拼哦丸子合體果然不凡希望黃對逆轉勝鬼哥有綠茶在想贏有點難,0.5
n3pLlUDCLEk,楊文鋒,cp組合嗎？期待??,3 天前,cp組合嗎 期待,0.5
S-_AqwXHdS8,白家榆,未看先讚 已經變成習慣了??,3 天前,未看先讚 已經變成習慣了,1.0
S-_AqwXHdS8,u Y,7:29崇崇說我們家老婆比較大!!是說恩妃嗎,3 天前,7 29崇崇說我們家老婆比較大  是說恩妃嗎,0.5
S-_AqwXHdS8,凜冬?白羽,上一集是恩恩跟Allen，然後崇崇吃醋??這集崇崇居然跟Allen ??但還是覺得恩恩跟崇崇更閃（閃到需要帶墨鏡了????,3 天前,上一集是恩恩跟Allen 然後崇崇吃醋 這集崇崇居然跟Allen  但還是覺得恩恩跟崇崇更閃 閃到需要帶墨鏡了,0.5
S-_AqwXHdS8,R0GER,準時帶著午餐來報到嘍～,3 天前,準時帶著午餐來報到嘍,0.5
S-_AqwXHdS8,洪圓涵,敲碗50萬調閱QA！,1 天前,敲碗50萬調閱QA,0.5
S-_AqwXHdS8,浯渼渼,要小心喔,3 天前,要小心喔,0.5
S-_AqwXHdS8,Ru you Chen,一,3 天前,一,0.5
S-_AqwXHdS8,jackson Van,恩妃講結婚 超甜！一直會重複播放！！可惡太甜！！,2 天前,恩妃講結婚 超甜 一直會重複播放  可惡太甜,1.0
S-_AqwXHdS8,maggie,為了花絮 一個晚上看了3遍也是很正常的吧??拜託恩崇快結婚????????,2 天前,為了花絮 一個晚上看了3遍也是很正常的吧 拜託恩崇快結婚,1.0
S-_AqwXHdS8,魏玥玥,寶包是著麼肥4,3 天前,寶包是著麼肥4,0.5
S-_AqwXHdS8,芊樺.,就地結婚吧恩恩崇崇??,3 天前,就地結婚吧恩恩崇崇,0.5
S-_AqwXHdS8,CHENG EN,來了,3 天前,來了,0.5
S-_AqwXHdS8,LA LA,精神糧食!!!!!!!!!!!!!!!!!!!!,3 天前,精神糧食,1.0
S-_AqwXHdS8,欸你這週要幹嘛,陳煒翔 每個海島都有特色耶 好像沒辦法這樣排名??,3 天前,陳煒翔 每個海島都有特色耶 好像沒辦法這樣排名,0.5
S-_AqwXHdS8,hihikk1022,到底你們什麼時候結婚,3 天前,到底你們什麼時候結婚,0.5
S-_AqwXHdS8,阿軒,終於來了??,3 天前,終於來了,0.5
S-_AqwXHdS8,關韶文 關關,跟崇崇度蜜月！！！！！！Airel：結婚！！！！！,9 小時前,跟崇崇度蜜月      Airel 結婚,0.5
S-_AqwXHdS8,吳定遠,ep1才說要斷乾淨，ep2就說要結婚?Ariel的話，可以喔!,3 天前,ep1才說要斷乾淨 ep2就說要結婚 Ariel的話 可以喔,0.5
S-_AqwXHdS8,伈野,還沒吃晚餐,3 天前,還沒吃晚餐,0.5
S-_AqwXHdS8,楊幸蓁,小粉紅跟崇崇鬥嘴真的超好笑笑到肚子痛，這個組合?彩樺超可以的很好笑?? 小粉紅真的越來越美了????????,1 天前,小粉紅跟崇崇鬥嘴真的超好笑笑到肚子痛 這個組合 彩樺超可以的很好笑   小粉紅真的越來越美了,1.0
S-_AqwXHdS8,wang shines,結婚? 好阿,3 天前,結婚  好阿,1.0
S-_AqwXHdS8,Pei Pei Yu,才七點半就跟我們再見晚安妳就真的給我躺?上乖乖睡覺隔天最好給我五點半就起?唷??#還沒看過癮啦#這次還沒有十分鐘就說再見了??,3 天前,才七點半就跟我們再見晚安妳就真的給我躺?上乖乖睡覺隔天最好給我五點半就起?唷  還沒看過癮啦 這次還沒有十分鐘就說再見了,0.5
S-_AqwXHdS8,北.,崇崇真的sorry但此刻我想請願Allen正式加入欸你這週要幹嘛,3 天前 (已編輯),崇崇真的sorry但此刻我想請願Allen正式加入欸你這週要幹嘛,0.5
S-_AqwXHdS8,eddie kuo,@欸你這週要幹嘛 你這回答我暫時滿意請 下一集多一點  以及快點開放頻道會員,3 天前,欸你這週要幹嘛 你這回答我暫時滿意請 下一集多一點  以及快點開放頻道會員,0.5
S-_AqwXHdS8,陳柔樺,來看看崇崇彩樺這對情侶續集還是其實是煙霧彈呢??allen好帥??荒野求生記好好笑崇崇真的很會??,3 天前 (已編輯),來看看崇崇彩樺這對情侶續集還是其實是煙霧彈呢  allen好帥 荒野求生記好好笑崇崇真的很會,1.0
S-_AqwXHdS8,李仲唐,發燒2，力拼發燒11111,3 天前,發燒2 力拼發燒11111,1.0
S-_AqwXHdS8,程羿翔,彩樺好身材，推推,3 天前,彩樺好身材 推推,1.0
S-_AqwXHdS8,王宜靜,恩妃跟誰CP我都可以啦??崇崇真的暖爆我只能給他800個讚ㄌ馬爾地夫真的很水??,3 天前,恩妃跟誰CP我都可以啦 崇崇真的暖爆我只能給他800個讚 馬爾地夫真的很水,1.0
S-_AqwXHdS8,楊濟嘉,3:41 新cp,3 天前,3 41 新cp,0.5
S-_AqwXHdS8,CHE哲,真的  怎麼才7點半.............,3 天前,真的  怎麼才7點半,0.5
S-_AqwXHdS8,黃羽楓,採華好文靜好不習慣,3 天前,採華好文靜好不習慣,0.0
S-_AqwXHdS8,張心如,好喜歡這次的馬爾地夫系列呀Allen好帥 好多組合哈哈哈,3 天前,好喜歡這次的馬爾地夫系列呀Allen好帥 好多組合哈哈哈,1.0
S-_AqwXHdS8,我的水電工哥哥,最後直接剪掉崇準備碎念??????,3 天前,最後直接剪掉崇準備碎念,0.5
S-_AqwXHdS8,蔡依庭,崇崇：欸你越來越懶散欸哈哈哈哈哈哈到底要多愛管><口愛！,3 天前,崇崇 欸你越來越懶散欸哈哈哈哈哈哈到底要多愛管  口愛,1.0
S-_AqwXHdS8,ARMY_ㄚ肥,第一次那麼快??港動,3 天前,第一次那麼快 港動,1.0
S-_AqwXHdS8,洪浩翔,衝一波發燒一吧哈哈已經到二了,3 天前,衝一波發燒一吧哈哈已經到二了,1.0
S-_AqwXHdS8,Wie Sue,@Hannah Ming Rei  跪求IG XD,2 天前,Hannah Ming Rei  跪求IG XD,1.0
S-_AqwXHdS8,林芷儀,支持崇恩cp 6:53真的閃爆（默默帶起墨鏡???,3 天前,支持崇恩cp 6 53真的閃爆 默默帶起墨鏡,1.0
S-_AqwXHdS8,yu-wem Liu,等你的睡衣~~~,21 小時前,等你的睡衣,0.5
S-_AqwXHdS8,Suri蘇瀅,沒去過馬爾地夫，真的會帶著感動把這影片看完~嗯！等我長大之後一定要去！,1 天前,沒去過馬爾地夫 真的會帶著感動把這影片看完 嗯 等我長大之後一定要去,1.0
S-_AqwXHdS8,林螢,終於秒到了?_?,3 天前,終於秒到了,0.5
S-_AqwXHdS8,自由熊貓,2:22 這就是你們從活膩的地方來到我活膩的地方，幽默的Allen~推推,3 天前,2 22 這就是你們從活膩的地方來到我活膩的地方 幽默的Allen 推推,1.0
S-_AqwXHdS8,林家宸,睡衣十1,2 天前,睡衣十1,0.5
S-_AqwXHdS8,陳小棕,恩：會痛嗎？（閃到我了,3 天前,恩 會痛嗎  閃到我了,0.5
S-_AqwXHdS8,許文溱,睡衣開團了，但這樣旅程的團費多少啊,3 天前,睡衣開團了 但這樣旅程的團費多少啊,0.5
S-_AqwXHdS8,Jason Lin,彩樺不但很漂亮，而且很有效果，可以成為頻道的固定班底嗎？??????,23 小時前,彩樺不但很漂亮 而且很有效果 可以成為頻道的固定班底嗎,1.0
S-_AqwXHdS8,Charles Nien,ㄜ.....那個水果睡衣，越南北中南的市集到處都在賣........然後韓國人超愛,3 天前,那個水果睡衣 越南北中南的市集到處都在賣        然後韓國人超愛,0.5
S-_AqwXHdS8,Ruth,崇崇真的暖男ㄟ 不過崇崇跟Allen也蠻配的哈哈,3 天前,崇崇真的暖男  不過崇崇跟Allen也蠻配的哈哈,1.0
S-_AqwXHdS8,郭韋侖,那個崇崇被海浪沖到岸上怎麼不演一下”咕嚕”XDD,3 天前,那個崇崇被海浪沖到岸上怎麼不演一下 咕嚕 XDD,1.0
S-_AqwXHdS8,Hsi-Min Tsui,4:05 那句「會痛嗎」根本就是恩的真心心疼啊！！！！敲碗崇恩CP,3 天前,4 05 那句 會痛嗎 根本就是恩的真心心疼啊    敲碗崇恩CP,1.0
S-_AqwXHdS8,俠 大,為什麼發燒直接一整個不見？？,2 天前,為什麼發燒直接一整個不見,1.0
S-_AqwXHdS8,Ella,7:05 我很慶幸我懂這個梗????????????,3 天前,7 05 我很慶幸我懂這個梗,1.0
S-_AqwXHdS8,吳庭瑜,我把你說要團購睡衣這句話當真了哦,3 天前,我把你說要團購睡衣這句話當真了哦,0.5
S-_AqwXHdS8,PY Fan,好甜喔這集要是恩研發睡衣 寫上大大的欸 我要買！,2 天前,好甜喔這集要是恩研發睡衣 寫上大大的欸 我要買,1.0
S-_AqwXHdS8,Andy.L,恩也有看RM呀～崇崇會知道妳形容的李光洙是誰嗎～？??????不過晚餐怎麼被剪掉？想說很期待晚餐的介紹～,1 天前 (已編輯),恩也有看RM呀 崇崇會知道妳形容的李光洙是誰嗎     不過晚餐怎麼被剪掉 想說很期待晚餐的介紹,0.5
S-_AqwXHdS8,奧莉薇薇ozww_,太短????????????????,3 天前,太短,0.5
S-_AqwXHdS8,簡銘宏,6:53好可愛??,3 天前,6 53好可愛,1.0
S-_AqwXHdS8,郟菲,敲碗恩妃跟崇崇在一起?,3 天前,敲碗恩妃跟崇崇在一起,0.5
S-_AqwXHdS8,羅漢咖,她自己也有頻道 really lili,3 天前 (已編輯),她自己也有頻道 really lili,0.5
S-_AqwXHdS8,weng kei leung,0:46分後面的是車車嗎？??,2 天前,0 46分後面的是車車嗎,0.5
S-_AqwXHdS8,連子薰,終於等到第二集了,3 天前,終於等到第二集了,1.0
S-_AqwXHdS8,郭芳瑜,每天一直期待什麼時候上傳新影片??超喜歡看你們的影片～～,3 天前,每天一直期待什麼時候上傳新影片  超喜歡看你們的影片,1.0
S-_AqwXHdS8,Trista K,發燒二了！！！大家繼續加油??可以看花絮了????,3 天前,發燒二了   大家繼續加油 可以看花絮了,1.0
S-_AqwXHdS8,張棓棋505,https://www.instagram.com/yawnbonbon/,2 天前,https   www instagram com yawnbonbon,0.5
S-_AqwXHdS8,Ong JY,Allen 的 IG 是什麼？,3 天前,Allen 的 IG 是什麼,0.5
S-_AqwXHdS8,Chi,恩一定是暈船才對崇崇說結婚的????,3 天前,恩一定是暈船才對崇崇說結婚的,0.5
S-_AqwXHdS8,okdwnk,彩樺超可愛,2 天前,彩樺超可愛,1.0
S-_AqwXHdS8,王脩雅,恩妃！發燒8！！！！（發燒回來了！）,19 小時前,恩妃 發燒8     發燒回來了,1.0
S-_AqwXHdS8,何絮,耶 我來惹,3 天前,耶 我來惹,1.0
S-_AqwXHdS8,Zhan米漿,崇崇真的很氣冰島的1800龍蝦??好可愛,1 天前,崇崇真的很氣冰島的1800龍蝦 好可愛,1.0
S-_AqwXHdS8,Tim Lee,崇崇這集好有戲??這集很好看,3 天前,崇崇這集好有戲 這集很好看,1.0
S-_AqwXHdS8,Olli Hsu,這集重點原來是3:38啊！get到了~,3 天前,這集重點原來是3 38啊 get到了,0.5
S-_AqwXHdS8,Macho Yang,原來崇崇是交男朋友的~~~XD笑翻~~~,1 天前,原來崇崇是交男朋友的   XD笑翻,1.0
